date,oil,inflation,employment,iip,gold,libor,cad,m1,pound,lagged_1_oil,lagged_2_oil,lagged_1_inflation,lagged_2_inflation,lagged_1_employment,lagged_2_employment,lagged_1_iip,lagged_2_iip,lagged_1_gold,lagged_2_gold,lagged_1_libor,lagged_2_libor,lagged_1_cad,lagged_2_cad,lagged_1_m1,lagged_2_m1,rolling_mean_oil,rolling_mean_inflation,rolling_mean_employment,rolling_mean_iip,rolling_mean_gold,rolling_mean_libor,rolling_mean_cad,rolling_mean_m1
1978-02-01,70.08,10.39,71.5,61.14109,841.44,3.19,286,2.803185,1.94,70.52,70.98,10.61,10.7,71.5,71.5,61.03494,61.14109,823.24,766.38,3.13,3.31,286,286,2.784675,2.766165,71.02,10.6266666666667,71.5333333333333,61.19416,783.031666666667,3.38666666666667,265,2.741815
1978-03-01,69.53,11.2,71.5,61.56568,859.99,3.19,-93,2.821694,1.90565217391304,70.08,70.52,10.39,10.61,71.5,71.5,61.14109,61.03494,841.44,823.24,3.19,3.13,286,286,2.803185,2.784675,70.645,10.655,71.5166666666667,61.247235,805.715,3.38666666666667,208.833333333333,2.7653565
1978-04-01,68.98,11.91,71.5,62.09642,811.48,3.13,-93,2.840204,1.849,69.53,70.08,11.2,10.39,71.5,71.5,61.56568,61.14109,859.99,841.44,3.19,3.19,-93,286,2.821694,2.803185,70.2166666666667,10.9216666666667,71.5,61.371075,813.26,3.36666666666667,152.666666666667,2.788898
1978-05-01,68.34,12.28,71.5,62.62716,812.9,3.25,-93,2.858714,1.81863636363636,68.98,69.53,11.91,11.2,71.5,71.5,62.09642,61.56568,811.48,859.99,3.13,3.19,-93,-93,2.840204,2.821694,69.7383333333333,11.1816666666667,71.5,61.6010633333333,819.238333333333,3.2,96.5,2.8124395
1978-06-01,67.6,12.48,71.5,62.83945,836.48,3.19,476,2.877224,1.83681818181818,68.34,68.98,12.28,11.91,71.5,71.5,62.62716,62.09642,812.9,811.48,3.25,3.13,-93,-93,2.858714,2.840204,69.175,11.4783333333333,71.5,61.8841233333333,830.921666666667,3.18,128.166666666667,2.83094933333333
1978-07-01,67.09,12.37,71.5,62.83945,855.03,3.19,476,2.895734,1.895,67.6,68.34,12.48,12.28,71.5,71.5,62.83945,62.62716,836.48,812.9,3.19,3.25,476,-93,2.877224,2.858714,68.6033333333333,11.7716666666667,71.5,62.184875,836.22,3.19,159.833333333333,2.84945916666667
1978-08-01,66.78,12.23,71.5,62.7333,928.05,3.19,476,2.914244,1.94086956521739,67.09,67.6,12.37,12.48,71.5,71.5,62.83945,62.83945,855.03,836.48,3.19,3.19,476,476,2.895734,2.877224,68.0533333333333,12.0783333333333,71.5,62.4502433333333,850.655,3.19,191.5,2.867969
1978-09-01,66.28,12.38,71.5,62.62716,947.45,3.19,124,2.932754,1.96,66.78,67.09,12.23,12.37,71.5,71.5,62.7333,62.83945,928.05,855.03,3.19,3.19,476,476,2.914244,2.895734,67.5116666666667,12.275,71.5,62.6271566666667,865.231666666667,3.19,227.666666666667,2.886479
1978-10-01,65.68,12.72,71.6,62.41486,1006.81,3.19,124,2.951264,2.00809523809524,66.28,66.78,12.38,12.23,71.5,71.5,62.62716,62.7333,947.45,928.05,3.19,3.19,124,476,2.932754,2.914244,66.9616666666667,12.41,71.5166666666667,62.68023,897.786666666667,3.2,263.833333333333,2.904989
1978-11-01,65.4,13.09,71.6,61.88412,904.27,3.56,124,2.969774,1.9615,65.68,66.28,12.72,12.38,71.6,71.5,62.41486,62.62716,1006.81,947.45,3.19,3.19,124,124,2.951264,2.932754,66.4716666666667,12.545,71.5333333333333,62.55639,913.015,3.25166666666667,300,2.923499
1978-12-01,65.1,13.12,71.7,61.03494,910.56,3.25,432,3.018474,1.9865,65.4,65.68,13.09,12.72,71.6,71.6,61.88412,62.41486,904.27,1006.81,3.56,3.19,124,124,2.969774,2.951264,66.055,12.6516666666667,71.5666666666667,62.2556383333333,925.361666666667,3.26166666666667,292.666666666667,2.94704066666667
1979-01-01,64.54,13.55,71.8,60.2919,987.98,3.13,432,3.036984,2.00681818181818,65.1,65.4,13.12,13.09,71.7,71.6,61.03494,61.88412,910.56,904.27,3.25,3.56,432,124,3.018474,2.969774,65.63,12.8483333333333,71.6166666666667,61.8310466666667,947.52,3.25166666666667,285.333333333333,2.97058233333333
1979-02-01,68.08,13.99,71.8,60.39805,1057.26,3.56,432,3.055494,2.00333333333333,64.54,65.1,13.55,13.12,71.8,71.7,60.2919,61.03494,987.98,910.56,3.13,3.25,432,432,3.036984,3.018474,65.8466666666667,13.1416666666667,71.6666666666667,61.4418383333333,969.055,3.31333333333333,278,2.994124
1979-03-01,67.39,12.08,71.8,61.67183,1028.3,3.69,-623,3.074004,2.03636363636364,68.08,64.54,13.99,13.55,71.8,71.8,60.39805,60.2919,1057.26,987.98,3.56,3.13,432,432,3.055494,3.036984,66.0316666666667,13.0916666666667,71.7166666666667,61.2826166666667,982.53,3.39666666666667,153.5,3.01766566666667
1979-04-01,66.63,11.39,71.7,63.26404,1006.27,4,-623,3.092514,2.07428571428571,67.39,68.08,12.08,13.99,71.8,71.8,61.67183,60.39805,1028.3,1057.26,3.69,3.56,-623,432,3.074004,3.055494,66.19,12.87,71.7333333333333,61.4241466666667,982.44,3.53166666666667,29,3.04120733333333
1979-05-01,75.13,11.75,71.7,64.00708,1072.08,4.38,-623,3.111024,2.05909090909091,66.63,67.39,11.39,12.08,71.7,71.8,63.26404,61.67183,1006.27,1028.3,4,3.69,-623,-623,3.092514,3.074004,67.8116666666667,12.6466666666667,71.75,61.7779733333333,1010.40833333333,3.66833333333333,-95.5,3.064749
1979-06-01,78.41,12.56,71.7,63.37019,1146.28,4.56,-99,3.129533,2.11190476190476,75.13,66.63,11.75,11.39,71.7,71.7,64.00708,63.26404,1072.08,1006.27,4.38,4,-623,-623,3.111024,3.092514,70.03,12.5533333333333,71.75,62.1671816666667,1049.695,3.88666666666667,-184,3.08325883333333
1979-07-01,88.31,12.34,71.8,61.88412,1197.13,4.5,-99,3.148043,2.25952380952381,78.41,75.13,12.56,11.75,71.7,71.7,63.37019,64.00708,1146.28,1072.08,4.56,4.38,-99,-623,3.129533,3.111024,73.9916666666667,12.3516666666667,71.75,62.4325516666667,1084.55333333333,4.115,-272.5,3.10176866666667
1979-08-01,106.58,12.26,71.8,60.7165,1212.83,4.88,-99,3.166553,2.23695652173913,88.31,78.41,12.34,12.56,71.8,71.7,61.88412,63.37019,1197.13,1146.28,4.5,4.56,-99,-99,3.148043,3.129533,80.4083333333333,12.0633333333333,71.75,62.4856266666667,1110.48166666667,4.335,-361,3.1202785
1979-09-01,113.4,12.56,71.8,60.82264,1422.13,5.06,200,3.185063,2.19578947368421,106.58,88.31,12.26,12.34,71.8,71.8,60.7165,61.88412,1212.83,1197.13,4.88,4.5,-99,-99,3.166553,3.148043,88.0766666666667,12.1433333333333,71.75,62.344095,1176.12,4.56333333333333,-223.833333333333,3.13878833333333
1979-10-01,114.46,13.09,71.8,61.56568,1542.76,5.06,200,3.203573,2.14272727272727,113.4,106.58,12.56,12.26,71.8,71.8,60.82264,60.7165,1422.13,1212.83,5.06,4.88,200,-99,3.185063,3.166553,96.0483333333333,12.4266666666667,71.7666666666667,62.061035,1265.535,4.74,-86.6666666666667,3.15729816666667
1979-11-01,121.24,14.76,71.8,62.20256,1537.57,6.06,200,3.222083,2.13526315789474,114.46,113.4,13.09,12.56,71.8,71.8,61.56568,60.82264,1542.76,1422.13,5.06,5.06,200,200,3.203573,3.185063,103.733333333333,12.9283333333333,71.7833333333333,61.7602816666667,1343.11666666667,5.02,50.5,3.175808
1979-12-01,125.78,15.02,71.7,62.09642,1764.41,6,-298,3.270783,2.2005,121.24,114.46,14.76,13.09,71.8,71.8,62.20256,61.56568,1537.57,1542.76,6.06,5.06,200,200,3.222083,3.203573,111.628333333333,13.3383333333333,71.7833333333333,61.5479866666667,1446.13833333333,5.26,17.3333333333333,3.19934966666667
1980-01-01,123.99,14.41,71.7,61.35338,2586.46,6.09,-298,3.289293,2.26545454545455,125.78,121.24,15.02,14.76,71.7,71.8,62.09642,62.20256,1764.41,1537.57,6,6.06,-298,200,3.270783,3.222083,117.575,13.6833333333333,71.7666666666667,61.45953,1677.69333333333,5.525,-15.8333333333333,3.22289133333333
1980-02-01,139.19,14.74,71.6,60.39805,2499.1,6.13,-298,3.307803,2.28894736842105,123.99,125.78,14.41,15.02,71.7,71.7,61.35338,62.09642,2586.46,1764.41,6.09,6,-298,-298,3.289293,3.270783,123.01,14.0966666666667,71.7333333333333,61.406455,1892.07166666667,5.73333333333333,-49,3.246433
1980-03-01,140.79,14.93,71.5,59.44273,2040.05,6.13,-212,3.326313,2.2047619047619,139.19,123.99,14.74,14.41,71.6,71.7,60.39805,61.35338,2499.1,2586.46,6.13,6.09,-298,-298,3.307803,3.289293,127.575,14.4916666666667,71.6833333333333,61.17647,1995.05833333333,5.91166666666667,-117.666666666667,3.26997466666667
1980-04-01,144.73,14.42,71.4,58.59354,1893.99,6.06,-212,3.344823,2.20954545454545,140.79,139.19,14.93,14.74,71.5,71.6,59.44273,60.39805,2040.05,2499.1,6.13,6.13,-212,-298,3.326313,3.307803,132.62,14.7133333333333,71.6166666666667,60.6811133333333,2053.59666666667,6.07833333333333,-186.333333333333,3.29351633333333
1980-05-01,143.31,14.11,71.3,57.85051,1870.63,6.06,-212,3.363333,2.30238095238095,144.73,140.79,14.42,14.93,71.4,71.5,58.59354,59.44273,1893.99,2040.05,6.06,6.13,-212,-212,3.344823,3.326313,136.298333333333,14.605,71.5333333333333,59.9557716666667,2109.10666666667,6.07833333333333,-255,3.317058
1980-06-01,141.77,13.78,71.2,56.89518,2164.38,6.13,-376,3.381843,2.33619047619048,143.31,144.73,14.11,14.42,71.3,71.4,57.85051,58.59354,1870.63,1893.99,6.06,6.06,-212,-212,3.363333,3.344823,138.963333333333,14.3983333333333,71.45,59.0888983333333,2175.76833333333,6.1,-268,3.335568
1980-07-01,141.77,13.08,71.1,56.046,2309.38,5.88,-376,3.400353,2.37318181818182,141.77,143.31,13.78,14.11,71.2,71.3,56.89518,57.85051,2164.38,1870.63,6.13,6.06,-376,-212,3.381843,3.363333,141.926666666667,14.1766666666667,71.35,58.204335,2129.58833333333,6.065,-281,3.354078
1980-08-01,135.39,13.7,70.9,55.09067,2235.14,5.88,-376,3.418863,2.37095238095238,141.77,141.77,13.08,13.78,71.1,71.2,56.046,56.89518,2309.38,2164.38,5.88,6.13,-376,-376,3.400353,3.381843,141.293333333333,14.0033333333333,71.2333333333333,57.3197716666667,2085.595,6.02333333333333,-294,3.372588
1980-09-01,127.19,13.47,70.7,54.13534,2384.21,5.88,908,3.437373,2.40142857142857,135.39,141.77,13.7,13.08,70.9,71.1,55.09067,56.046,2235.14,2309.38,5.88,5.88,-376,-376,3.418863,3.400353,139.026666666667,13.76,71.1,56.4352066666667,2142.955,5.98166666666667,-107.333333333333,3.391098
1980-10-01,126,13.2,70.4,53.28616,2310.88,5.83,908,3.455882,2.41681818181818,127.19,135.39,13.47,13.7,70.7,70.9,54.13534,55.09067,2384.21,2235.14,5.88,5.88,908,-376,3.437373,3.418863,135.905,13.5566666666667,70.9333333333333,55.5506433333333,2212.43666666667,5.94333333333333,79.3333333333333,3.40960783333333
1980-11-01,124.96,13.34,70.2,52.75542,2163.58,5.98,908,3.474392,2.39529411764706,126,127.19,13.2,13.47,70.4,70.7,53.28616,54.13534,2310.88,2384.21,5.83,5.88,908,908,3.455882,3.437373,132.846666666667,13.4283333333333,70.75,54.7014616666667,2261.26166666667,5.93,266,3.42811766666667
1980-12-01,127.24,13.78,69.9,52.54312,2042.22,5.69,1645,3.523092,2.34590909090909,124.96,126,13.34,13.2,70.2,70.4,52.75542,53.28616,2163.58,2310.88,5.98,5.83,908,908,3.474392,3.455882,130.425,13.4283333333333,70.5333333333333,53.9761183333333,2240.90166666667,5.85666666666667,602.833333333333,3.45165916666667
1981-01-01,129.66,13.97,69.7,52.54312,1896.49,5.44,1645,3.541602,2.40380952380952,127.24,124.96,13.78,13.34,69.9,70.2,52.54312,52.75542,2042.22,2163.58,5.69,5.98,1645,908,3.523092,3.474392,128.406666666667,13.5766666666667,70.3,53.392305,2172.08666666667,5.78333333333333,939.666666666667,3.47520066666667
1981-02-01,128.33,13.84,69.5,52.54312,1685.33,5.31,1645,3.560112,2.29388888888889,129.66,127.24,13.97,13.78,69.7,69.9,52.54312,52.54312,1896.49,2042.22,5.44,5.69,1645,1645,3.541602,3.523092,127.23,13.6,70.0666666666667,52.9677133333333,2080.45166666667,5.68833333333333,1276.5,3.49874216666667
1981-03-01,127.45,13.66,69.3,52.54312,1676.56,5.44,2826,3.578622,2.23318181818182,128.33,129.66,13.84,13.97,69.5,69.7,52.54312,52.54312,1685.33,1896.49,5.31,5.44,1645,1645,3.560112,3.541602,127.273333333333,13.6316666666667,69.8333333333333,52.7023433333333,1962.51,5.615,1596.16666666667,3.52228366666667
1981-04-01,126.58,13.66,69.1,52.54312,1649.28,5.44,2826,3.597132,2.17590909090909,127.45,128.33,13.66,13.84,69.3,69.5,52.54312,52.54312,1676.56,1685.33,5.44,5.31,2826,1645,3.578622,3.560112,127.37,13.7083333333333,69.6166666666667,52.5785033333333,1852.24333333333,5.55,1915.83333333333,3.54582533333333
1981-05-01,125.59,14.4,68.9,52.54312,1584.32,5.44,2826,3.615642,2.089,126.58,127.45,13.66,13.66,69.1,69.3,52.54312,52.54312,1649.28,1676.56,5.44,5.44,2826,2826,3.597132,3.578622,127.475,13.885,69.4,52.54312,1755.7,5.46,2235.5,3.569367
1981-06-01,117.94,14.69,68.7,52.86156,1504.83,5.5,1568,3.634152,1.97409090909091,125.59,126.58,14.4,13.66,68.9,69.1,52.54312,52.54312,1584.32,1649.28,5.44,5.44,2826,2826,3.615642,3.597132,125.925,14.0366666666667,69.2,52.5961933333333,1666.135,5.42833333333333,2222.66666666667,3.587877
1981-07-01,116.64,15.28,68.5,53.28616,1323.9,5.47,1568,3.652662,1.87304347826087,117.94,125.59,14.69,14.4,68.7,68.9,52.86156,52.54312,1504.83,1584.32,5.5,5.44,1568,2826,3.634152,3.615642,123.755,14.255,69,52.7200333333333,1570.70333333333,5.43333333333333,2209.83333333333,3.606387
1981-08-01,115.78,15.23,68.4,53.6046,1321.49,5.44,1568,3.671172,1.82047619047619,116.64,117.94,15.28,14.69,68.5,68.7,53.28616,52.86156,1323.9,1504.83,5.47,5.5,1568,1568,3.652662,3.634152,121.663333333333,14.4866666666667,68.8166666666667,52.8969466666667,1510.06333333333,5.455,2197,3.624897
1981-09-01,114.66,15.81,68.2,53.6046,1414.46,5.43,8,3.689682,1.81333333333333,115.78,116.64,15.23,15.28,68.4,68.5,53.6046,53.28616,1321.49,1323.9,5.44,5.47,1568,1568,3.671172,3.652662,119.531666666667,14.845,68.6333333333333,53.07386,1466.38,5.45333333333333,1727.33333333333,3.643407
1981-10-01,111.23,16.34,68.1,53.6046,1390.69,5.38,8,3.708192,1.84047619047619,114.66,115.78,15.81,15.23,68.2,68.4,53.6046,53.6046,1414.46,1321.49,5.43,5.44,8,1568,3.689682,3.671172,116.973333333333,15.2916666666667,68.4666666666667,53.2507733333333,1423.28166666667,5.44333333333333,1257.66666666667,3.661917
1981-11-01,114.05,15.72,67.9,53.49845,1307.47,5.56,8,3.726702,1.90277777777778,111.23,114.66,16.34,15.81,68.1,68.2,53.6046,53.6046,1390.69,1414.46,5.38,5.43,8,8,3.708192,3.689682,115.05,15.5116666666667,68.3,53.409995,1377.14,5.46333333333333,788,3.680427
1981-12-01,110.53,16,67.7,53.3923,1295.73,5.5,700,3.775402,1.90454545454545,114.05,111.23,15.72,16.34,67.9,68.1,53.49845,53.6046,1307.47,1390.69,5.56,5.38,8,8,3.726702,3.708192,113.815,15.73,68.1333333333333,53.4984516666667,1342.29,5.46333333333333,643.333333333333,3.70396866666667
1982-01-01,106.53,15.94,67.6,53.3923,1208.29,5.44,700,3.793911,1.8855,110.53,114.05,16,15.72,67.7,67.9,53.3923,53.49845,1295.73,1307.47,5.5,5.56,700,8,3.775402,3.726702,112.13,15.84,67.9833333333333,53.5161416666667,1323.02166666667,5.45833333333333,498.666666666667,3.72751016666667
1982-02-01,99.04,15.09,67.5,53.3923,1172.58,5.44,700,3.812421,1.84666666666667,106.53,110.53,15.94,16,67.6,67.7,53.3923,53.3923,1208.29,1295.73,5.44,5.5,700,700,3.793911,3.775402,109.34,15.8166666666667,67.8333333333333,53.4807583333333,1298.20333333333,5.45833333333333,354,3.75105166666667
1982-03-01,89.46,14.01,67.4,53.3923,1034.99,5.69,1063,3.830931,1.80565217391304,99.04,106.53,15.09,15.94,67.5,67.6,53.3923,53.3923,1172.58,1208.29,5.44,5.44,700,700,3.812421,3.793911,105.14,15.5166666666667,67.7,53.445375,1234.95833333333,5.50166666666667,529.833333333333,3.77459316666667
1982-04-01,104.63,14.2,67.3,53.3923,1096.86,5.69,1063,3.849441,1.77136363636364,89.46,99.04,14.01,15.09,67.4,67.5,53.3923,53.3923,1034.99,1172.58,5.69,5.44,1063,700,3.830931,3.812421,104.04,15.16,67.5666666666667,53.4099916666667,1185.98666666667,5.55333333333333,705.666666666667,3.79813466666667
1982-05-01,111.31,13.89,67.2,53.3923,1032.28,5.69,1063,3.867951,1.81,104.63,89.46,14.2,14.01,67.3,67.4,53.3923,53.3923,1096.86,1034.99,5.69,5.69,1063,1063,3.849441,3.830931,103.583333333333,14.855,67.45,53.3923,1140.12166666667,5.575,881.5,3.82167616666667
1982-06-01,107.31,13.75,67.1,53.28616,963.26,6.06,-8,3.886461,1.75681818181818,111.31,104.63,13.89,14.2,67.2,67.3,53.3923,53.3923,1032.28,1096.86,5.69,5.69,1063,1063,3.867951,3.849441,103.046666666667,14.48,67.35,53.37461,1084.71,5.66833333333333,763.5,3.840186
1982-07-01,103.98,13.35,66.9,53.18001,1034.66,5.63,-8,3.904971,1.7352380952381,107.31,111.31,13.75,13.89,67.1,67.2,53.28616,53.3923,963.26,1032.28,6.06,5.69,-8,1063,3.886461,3.867951,102.621666666667,14.0483333333333,67.2333333333333,53.3392283333333,1055.77166666667,5.7,645.5,3.858696
1982-08-01,103.14,12.21,66.8,52.86156,1110.42,5.66,-8,3.923481,1.725,103.98,107.31,13.35,13.75,66.9,67.1,53.18001,53.28616,1034.66,963.26,5.63,6.06,-8,-8,3.904971,3.886461,103.305,13.5683333333333,67.1166666666667,53.2507716666667,1045.41166666667,5.73666666666667,527.5,3.877206
1982-09-01,108.03,11.51,66.6,52.54312,1325.71,5.66,281,3.941991,1.71285714285714,103.14,103.98,12.21,13.35,66.8,66.9,52.86156,53.18001,1110.42,1034.66,5.66,5.63,-8,-8,3.923481,3.904971,106.4,13.1516666666667,66.9833333333333,53.1092416666667,1093.865,5.73166666666667,397.166666666667,3.895716
1982-10-01,107.82,10.69,66.5,52.22468,1277.49,5.65,281,3.960501,1.6965,108.03,103.14,11.51,12.21,66.6,66.8,52.54312,52.86156,1325.71,1110.42,5.66,5.66,281,-8,3.941991,3.923481,106.931666666667,12.5666666666667,66.85,52.9146383333333,1123.97,5.725,266.833333333333,3.914226
1982-11-01,103.44,10.8,66.3,52.22468,1257.67,5.97,281,3.979011,1.63157894736842,107.82,108.03,10.69,11.51,66.5,66.6,52.22468,52.54312,1277.49,1325.71,5.65,5.66,281,281,3.960501,3.941991,105.62,12.0516666666667,66.7,52.720035,1161.535,5.77166666666667,136.5,3.932736
1982-12-01,96.46,11.58,66.1,52.54312,1351.42,5.72,1198,4.027711,1.61695652173913,103.44,107.82,10.8,10.69,66.3,66.5,52.22468,52.22468,1257.67,1277.49,5.97,5.65,281,281,3.979011,3.960501,103.811666666667,11.69,66.5333333333333,52.596195,1226.22833333333,5.715,337.5,3.95627766666667
1983-01-01,94.66,11.87,65.9,53.18001,1465.18,5.6,1198,4.046221,1.57619047619048,96.46,103.44,11.58,10.8,66.1,66.3,52.54312,52.22468,1351.42,1257.67,5.72,5.97,1198,281,4.027711,3.979011,102.258333333333,11.4433333333333,66.3666666666667,52.596195,1297.98166666667,5.71,538.5,3.97981933333333
1983-02-01,87.78,11.79,65.8,53.6046,1481.89,5.69,1198,4.064731,1.53157894736842,94.66,96.46,11.87,11.58,65.9,66.1,53.18001,52.54312,1465.18,1351.42,5.6,5.72,1198,1198,4.046221,4.027711,99.6983333333333,11.3733333333333,66.2,52.720035,1359.89333333333,5.715,739.5,4.003361
1983-03-01,88.81,11.38,65.7,53.71075,1273.26,5.69,1207,4.083241,1.48913043478261,87.78,94.66,11.79,11.87,65.8,65.9,53.6046,53.18001,1481.89,1465.18,5.69,5.6,1198,1198,4.064731,4.046221,96.495,11.3516666666667,66.05,52.91464,1351.15166666667,5.72,893.833333333333,4.02690266666667
1983-04-01,92.2,11.06,65.6,53.71075,1303.27,5.66,1207,4.101751,1.53714285714286,88.81,87.78,11.38,11.79,65.7,65.8,53.71075,53.6046,1273.26,1481.89,5.69,5.69,1207,1198,4.083241,4.064731,93.8916666666667,11.4133333333333,65.9,53.1623183333333,1355.44833333333,5.72166666666667,1048.16666666667,4.05044433333333
1983-05-01,90.51,11.16,65.6,53.6046,1308.76,5.66,1207,4.12026,1.57285714285714,92.2,88.81,11.06,11.38,65.6,65.7,53.71075,53.71075,1303.27,1273.26,5.66,5.69,1207,1207,4.101751,4.083241,91.7366666666667,11.4733333333333,65.7833333333334,53.392305,1363.96333333333,5.67,1202.5,4.07398583333333
1983-06-01,93.61,10.99,65.6,53.71075,1231.92,5.66,-402,4.13877,1.54818181818182,90.51,92.2,11.16,11.06,65.6,65.6,53.6046,53.71075,1308.76,1303.27,5.66,5.66,1207,1207,4.12026,4.101751,91.2616666666667,11.375,65.7,53.58691,1344.04666666667,5.66,935.833333333333,4.09249566666667
1983-07-01,95.07,11.53,65.6,54.02919,1255.54,5.66,-402,4.15728,1.528,93.61,90.51,10.99,11.16,65.6,65.6,53.71075,53.6046,1231.92,1308.76,5.66,5.66,-402,1207,4.13877,4.12026,91.33,11.3183333333333,65.65,53.72844,1309.10666666667,5.67,669.166666666667,4.1110055
1983-08-01,93.57,11.72,65.7,54.24149,1233.2,5.65,-402,4.17579,1.50260869565217,95.07,93.61,11.53,10.99,65.6,65.6,54.02919,53.71075,1255.54,1231.92,5.66,5.66,-402,-402,4.15728,4.13877,92.295,11.3066666666667,65.6333333333333,53.8345883333333,1267.65833333333,5.66333333333333,402.5,4.12951533333333
1983-09-01,89.47,11.25,65.9,54.45378,1211.75,5.38,817,4.1943,1.49904761904762,93.57,95.07,11.72,11.53,65.7,65.6,54.24149,54.02919,1233.2,1255.54,5.65,5.66,-402,-402,4.17579,4.15728,92.405,11.285,65.6666666666667,53.9584266666667,1257.40666666667,5.61166666666667,337.5,4.14802516666667
1983-10-01,89.26,11.02,66,54.66608,1155.94,5.24,817,4.21281,1.4975,89.47,93.57,11.25,11.72,65.9,65.7,54.45378,54.24149,1211.75,1233.2,5.38,5.65,817,-402,4.1943,4.17579,91.915,11.2783333333333,65.7333333333333,54.1176483333333,1232.85166666667,5.54166666666667,272.5,4.166535
1983-11-01,85.73,10.68,66.2,54.98452,1120.93,5.62,817,4.23132,1.47736842105263,89.26,89.47,11.02,11.25,66,65.9,54.66608,54.45378,1155.94,1211.75,5.24,5.38,817,817,4.21281,4.1943,91.1183333333333,11.1983333333333,65.8333333333333,54.347635,1201.54666666667,5.535,207.5,4.185045
1983-12-01,86.73,10.77,66.3,55.40911,1136.93,5.06,-7,4.28002,1.4352380952381,85.73,89.26,10.68,11.02,66.2,66,54.98452,54.66608,1120.93,1155.94,5.62,5.24,817,817,4.23132,4.21281,89.9716666666667,11.1616666666667,65.95,54.630695,1185.715,5.435,273.333333333333,4.20858666666667
1984-01-01,87.33,10.77,66.4,55.8337,1080.14,4.94,-7,4.29853,1.40761904761905,86.73,85.73,10.77,10.68,66.3,66.2,55.40911,54.98452,1136.93,1120.93,5.06,5.62,-7,817,4.28002,4.23132,88.6816666666667,11.035,66.0833333333333,54.9314466666667,1156.48166666667,5.315,339.166666666667,4.23212833333333
1984-02-01,88.56,10.87,66.4,56.046,1120.67,4.96,-7,4.31704,1.44052631578947,87.33,86.73,10.77,10.77,66.4,66.3,55.8337,55.40911,1080.14,1136.93,4.94,5.06,-7,-7,4.29853,4.28002,87.8466666666667,10.8933333333333,66.2,55.2321983333333,1137.72666666667,5.2,405,4.25567
1984-03-01,89.25,10.66,66.5,56.046,1140.22,4.94,946,4.33555,1.45636363636364,88.56,87.33,10.87,10.77,66.4,66.4,56.046,55.8337,1120.67,1080.14,4.96,4.94,-7,-7,4.31704,4.29853,87.81,10.795,66.3,55.4975683333333,1125.805,5.12666666666667,426.5,4.27921166666667
